SurveyID,Country,Ecoregion,SiteCode,SiteLat,SiteLong,geom,SurveyDate,Depth,subset,species_abundance_vec,TCI_sentinel_band_0_sd,TCI_sentinel_band_0_central_value,TCI_sentinel_band_1_sd,TCI_sentinel_band_1_central_value,TCI_sentinel_band_2_sd,TCI_sentinel_band_2_central_value,bathy_95m_band_0_mean_15x15,bathy_95m_band_0_sd,chlorophyll_concentration_1km_band_0_mean_15x15,chlorophyll_concentration_1km_band_0_sd,meditereanean_sst_band_0_mean_15x15,meditereanean_sst_band_0_sd,east_water_velocity_4_2km_mean_day_lite_band_0_mean_7x7,east_water_velocity_4_2km_mean_day_lite_band_0_sd,east_water_velocity_4_2km_mean_day_lite_band_1_mean_7x7,east_water_velocity_4_2km_mean_day_lite_band_1_sd,east_water_velocity_4_2km_mean_day_lite_band_2_mean_7x7,east_water_velocity_4_2km_mean_day_lite_band_2_sd,east_water_velocity_4_2km_mean_month_lite_band_0_mean_7x7,east_water_velocity_4_2km_mean_month_lite_band_0_sd,east_water_velocity_4_2km_mean_month_lite_band_1_mean_7x7,east_water_velocity_4_2km_mean_month_lite_band_1_sd,east_water_velocity_4_2km_mean_month_lite_band_2_mean_7x7,east_water_velocity_4_2km_mean_month_lite_band_2_sd,north_water_velocity_4_2km_mean_day_lite_band_0_mean_7x7,north_water_velocity_4_2km_mean_day_lite_band_0_sd,north_water_velocity_4_2km_mean_day_lite_band_1_mean_7x7,north_water_velocity_4_2km_mean_day_lite_band_1_sd,north_water_velocity_4_2km_mean_day_lite_band_2_mean_7x7,north_water_velocity_4_2km_mean_day_lite_band_2_sd,north_water_velocity_4_2km_mean_month_lite_band_0_mean_7x7,north_water_velocity_4_2km_mean_month_lite_band_0_sd,north_water_velocity_4_2km_mean_month_lite_band_1_mean_7x7,north_water_velocity_4_2km_mean_month_lite_band_1_sd,north_water_velocity_4_2km_mean_month_lite_band_2_mean_7x7,north_water_velocity_4_2km_mean_month_lite_band_2_sd,salinity_4_2km_mean_day_lite_band_0_mean_7x7,salinity_4_2km_mean_day_lite_band_0_sd,salinity_4_2km_mean_day_lite_band_1_mean_7x7,salinity_4_2km_mean_day_lite_band_1_sd,salinity_4_2km_mean_day_lite_band_2_mean_7x7,salinity_4_2km_mean_day_lite_band_2_sd,salinity_4_2km_mean_month_lite_band_0_mean_7x7,salinity_4_2km_mean_month_lite_band_0_sd,salinity_4_2km_mean_month_lite_band_1_mean_7x7,salinity_4_2km_mean_month_lite_band_1_sd,salinity_4_2km_mean_month_lite_band_2_mean_7x7,salinity_4_2km_mean_month_lite_band_2_sd,sea_water_potential_temperature_at_sea_floor_4_2km_mean_day_band_0_mean_7x7,sea_water_potential_temperature_at_sea_floor_4_2km_mean_day_band_0_sd,sea_water_potential_temperature_at_sea_floor_4_2km_mean_month_band_0_mean_7x7,sea_water_potential_temperature_at_sea_floor_4_2km_mean_month_band_0_sd,B08_sentinel_band_0_sd,B08_sentinel_band_0_central_value,substrate_band_0_sd,substrate_band_0_central_value
39003128,Italy,Western Mediterranean,MED2,40.7,13.88,POINT (13.88 40.7),2011-07-03T14:00:00Z,4,train,"[0, 0, 0, 0, 0, 1, 0, 49, 0, 0, 22, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 24, 0, 0]",1063.57733611234,56,610.343394650642,72,285.119921370545,77,-26.3143825531006,7419.37882653061,0.0977634415030479,0.0016809026668737,297.924713134766,0.0097116796855886,0.0592134669423103,0.001439630077575,0.0331254564225673,0.0004732413993527,0.0217780172824859,0.0002543647044702,0.0822030827403068,0.0017139699858457,0.0305956918746233,0.0004911582218483,0.0184845682233572,0.0003300421344845,-0.112012140452862,0.0042439172715705,-0.0819572657346725,0.0024472541796664,-0.0597457066178321,0.0019451421887978,-0.155047297477722,0.0034987173104649,-0.0743559673428535,0.0013049299207826,-0.0499981455504894,0.0010881037653788,37.7003784179688,0.0016444212957924,37.5460891723633,0.0039908387767734,37.6624069213867,0.0035439266442017,37.7398529052734,0.0010692060870282,37.5726623535156,0.0025600746496399,37.6897010803223,0.0031456521138008,14.1347007751465,1.67814953799175,14.1459827423096,1.85654786395543,1019625.82324392,3364,3.22937027341686,0
39003909,Italy,Western Mediterranean,MED2,40.7,13.88,POINT (13.88 40.7),2011-07-03T14:00:00Z,3.9,train,"[0, 0, 0, 0, 0, 72, 0, 27, 0, 0, 15, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 25, 1, 0]",1063.57733611234,56,610.343394650642,72,285.119921370545,77,-26.3143825531006,7419.37882653061,0.0977634415030479,0.0016809026668737,297.924713134766,0.0097116796855886,0.0592134669423103,0.001439630077575,0.0331254564225673,0.0004732413993527,0.0217780172824859,0.0002543647044702,0.0822030827403068,0.0017139699858457,0.0305956918746233,0.0004911582218483,0.0184845682233572,0.0003300421344845,-0.112012140452862,0.0042439172715705,-0.0819572657346725,0.0024472541796664,-0.0597457066178321,0.0019451421887978,-0.155047297477722,0.0034987173104649,-0.0743559673428535,0.0013049299207826,-0.0499981455504894,0.0010881037653788,37.7003784179688,0.0016444212957924,37.5460891723633,0.0039908387767734,37.6624069213867,0.0035439266442017,37.7398529052734,0.0010692060870282,37.5726623535156,0.0025600746496399,37.6897010803223,0.0031456521138008,14.1347007751465,1.67814953799175,14.1459827423096,1.85654786395543,1019625.82324392,3364,3.22937027341686,0
39003129,Italy,Western Mediterranean,MED3,40.7,13.87,POINT (13.87 40.7),2011-07-03T14:00:00Z,6,train,"[1, 0, 0, 0, 0, 449, 0, 53, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 36, 4, 0]",858.58606477134,94,497.737195406446,85,210.737335802281,91,-65.6777801513672,14924.895256917,0.0948899686336517,0.0013453245696338,297.922454833984,0.0097424354473915,0.0583702325820922,0.0014441099953768,0.0359517559409141,0.0004592037411651,0.0231306739151477,0.000251931246174,0.0824732258915901,0.0016887255490119,0.0332126356661319,0.0004722062084409,0.0197642277926206,0.0003315818937201,-0.112489506602287,0.0048458030071164,-0.0819711983203888,0.0027345638684552,-0.0595337785780429,0.0020569435859981,-0.160804033279419,0.0036248746763896,-0.076125718653202,0.0013854873902869,-0.0491275936365127,0.0011449065647627,37.7003784179688,0.0016444212957924,37.5460891723633,0.0039908387767734,37.6624069213867,0.0035439266442017,37.7398529052734,0.0010692060870282,37.5726623535156,0.0025600746496399,37.6897010803223,0.0031456521138008,13.9298267364502,1.64973186624461,13.9243106842041,1.82402737622191,940535.88765406,2734,3.38189454283565,0
39003910,Italy,Western Mediterranean,MED3,40.7,13.87,POINT (13.87 40.7),2011-07-03T14:00:00Z,5,train,"[9, 0, 0, 0, 0, 810, 0, 54, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 40, 15, 0]",858.58606477134,94,497.737195406446,85,210.737335802281,91,-65.6777801513672,14924.895256917,0.0948899686336517,0.0013453245696338,297.922454833984,0.0097424354473915,0.0583702325820922,0.0014441099953768,0.0359517559409141,0.0004592037411651,0.0231306739151477,0.000251931246174,0.0824732258915901,0.0016887255490119,0.0332126356661319,0.0004722062084409,0.0197642277926206,0.0003315818937201,-0.112489506602287,0.0048458030071164,-0.0819711983203888,0.0027345638684552,-0.0595337785780429,0.0020569435859981,-0.160804033279419,0.0036248746763896,-0.076125718653202,0.0013854873902869,-0.0491275936365127,0.0011449065647627,37.7003784179688,0.0016444212957924,37.5460891723633,0.0039908387767734,37.6624069213867,0.0035439266442017,37.7398529052734,0.0010692060870282,37.5726623535156,0.0025600746496399,37.6897010803223,0.0031456521138008,13.9298267364502,1.64973186624461,13.9243106842041,1.82402737622191,940535.88765406,2734,3.38189454283565,0
39003127,Italy,Western Mediterranean,MED1,40.69,13.89,POINT (13.89 40.69),2011-07-03T14:00:00Z,6,train,"[0, 0, 0, 0, 0, 249, 0, 39, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 0]",479.29989862251,29,288.533598409358,44,132.664484680827,68,-149.379699707031,26984.6110397946,0.100673645734787,0.0025676478232656,297.929962158203,0.0095401718266672,0.0592134669423103,0.001439630077575,0.0331254564225673,0.0004732413993527,0.0217780172824859,0.0002543647044702,0.0822030827403068,0.0017139699858457,0.0305956918746233,0.0004911582218483,0.0184845682233572,0.0003300421344845,-0.112012140452862,0.0042439172715705,-0.0819572657346725,0.0024472541796664,-0.0597457066178321,0.0019451421887978,-0.155047297477722,0.0034987173104649,-0.0743559673428535,0.0013049299207826,-0.0499981455504894,0.0010881037653788,37.6955757141113,0.0015114071357309,37.5556182861328,0.0042937464184231,37.6657104492187,0.0038593869460256,37.7360382080078,0.0009535297529021,37.5791511535645,0.0026322850073226,37.6941184997559,0.0033931462388289,14.1347007751465,1.67814953799175,14.1459827423096,1.85654786395543,323381.371380568,1297,1.72933205566369,2
39003908,Italy,Western Mediterranean,MED1,40.69,13.89,POINT (13.89 40.69),2011-07-03T14:00:00Z,5,train,"[1, 0, 4, 0, 0, 678, 0, 60, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 20, 0]",479.29989862251,29,288.533598409358,44,132.664484680827,68,-149.379699707031,26984.6110397946,0.100673645734787,0.0025676478232656,297.929962158203,0.0095401718266672,0.0592134669423103,0.001439630077575,0.0331254564225673,0.0004732413993527,0.0217780172824859,0.0002543647044702,0.0822030827403068,0.0017139699858457,0.0305956918746233,0.0004911582218483,0.0184845682233572,0.0003300421344845,-0.112012140452862,0.0042439172715705,-0.0819572657346725,0.0024472541796664,-0.0597457066178321,0.0019451421887978,-0.155047297477722,0.0034987173104649,-0.0743559673428535,0.0013049299207826,-0.0499981455504894,0.0010881037653788,37.6955757141113,0.0015114071357309,37.5556182861328,0.0042937464184231,37.6657104492187,0.0038593869460256,37.7360382080078,0.0009535297529021,37.5791511535645,0.0026322850073226,37.6941184997559,0.0033931462388289,14.1347007751465,1.67814953799175,14.1459827423096,1.85654786395543,323381.371380568,1297,1.72933205566369,2
39003130,Italy,Western Mediterranean,MED4,40.7,13.92,POINT (13.92 40.7),2011-07-05T14:00:00Z,7.5,train,"[1, 0, 0, 0, 0, 1010, 0, 45, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 10, 0, 0, 0, 9, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 10, 21, 0]",724.445951663562,124,433.278487334476,116,186.108518770411,112,-50.8730278015137,12155.3362068966,0.117415085434914,0.0092169156731116,297.895263671875,0.024801534527704,0.0627244859933853,0.001409994301043,0.0229411143809556,0.0004483638583002,0.0161526817828416,0.0003118195313181,0.0822882130742073,0.0017531195753499,0.0275420844554901,0.0005226196469487,0.0159135460853576,0.0003447247258687,-0.0927044078707695,0.003790679730867,-0.0658718198537826,0.0020027477998991,-0.0427273884415626,0.0015175549660698,-0.155573084950447,0.0036575737752412,-0.0684229657053947,0.0012780609968546,-0.0452645942568779,0.001039122204996,37.729808807373,0.0019573834373723,37.5722618103027,0.0037295191871876,37.682991027832,0.003126506792738,37.7334594726562,0.0009155999775507,37.5901222229004,0.0026533825665104,37.7071952819824,0.0034253521168485,14.2708425521851,1.83163709138569,14.2810831069946,1.89338571648849,1010765.92241718,3685,3.61354403547011,-1
39003911,Italy,Western Mediterranean,MED4,40.7,13.92,POINT (13.92 40.7),2011-07-05T14:00:00Z,6,train,"[4, 0, 10, 0, 0, 155, 1, 69, 0, 0, 1, 0, 0, 1, 15, 0, 0, 0, 0, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 27, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 24, 12, 0]",724.445951663562,124,433.278487334476,116,186.108518770411,112,-50.8730278015137,12155.3362068966,0.117415085434914,0.0092169156731116,297.895263671875,0.024801534527704,0.0627244859933853,0.001409994301043,0.0229411143809556,0.0004483638583002,0.0161526817828416,0.0003118195313181,0.0822882130742073,0.0017531195753499,0.0275420844554901,0.0005226196469487,0.0159135460853576,0.0003447247258687,-0.0927044078707695,0.003790679730867,-0.0658718198537826,0.0020027477998991,-0.0427273884415626,0.0015175549660698,-0.155573084950447,0.0036575737752412,-0.0684229657053947,0.0012780609968546,-0.0452645942568779,0.001039122204996,37.729808807373,0.0019573834373723,37.5722618103027,0.0037295191871876,37.682991027832,0.003126506792738,37.7334594726562,0.0009155999775507,37.5901222229004,0.0026533825665104,37.7071952819824,0.0034253521168485,14.2708425521851,1.83163709138569,14.2810831069946,1.89338571648849,1010765.92241718,3685,3.61354403547011,-1
39003131,Italy,Western Mediterranean,MED5,40.7,13.93,POINT (13.93 40.7),2011-07-05T14:00:00Z,6.2,train,"[0, 0, 0, 0, 0, 833, 0, 66, 0, 0, 1, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 33, 1, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 16, 0, 0, 0, 0, 0, 5, 0, 0, 1, 1, 45, 12, 0]",637.000374236899,37,388.325180785555,52,160.917693861253,73,-43.5954551696777,10140.224609375,0.121823340654373,0.0100333885713057,297.900665283203,0.0268387860510422,0.0627244859933853,0.001409994301043,0.0229411143809556,0.0004483638583002,0.0161526817828416,0.0003118195313181,0.0822882130742073,0.0017531195753499,0.0275420844554901,0.0005226196469487,0.0159135460853576,0.0003447247258687,-0.0927044078707695,0.003790679730867,-0.0658718198537826,0.0020027477998991,-0.0427273884415626,0.0015175549660698,-0.155573084950447,0.0036575737752412,-0.0684229657053947,0.0012780609968546,-0.0452645942568779,0.001039122204996,37.7254676818848,0.0017651182656385,37.5813026428223,0.0039125878576169,37.6895294189453,0.0033617743881799,37.7299346923828,0.0008128908063684,37.5955276489258,0.0027525424957275,37.7149505615234,0.0037099924138797,14.2708425521851,1.83163709138569,14.2810831069946,1.89338571648849,962387.343396087,1466,4.30582956387661,5
39003912,Italy,Western Mediterranean,MED5,40.7,13.93,POINT (13.93 40.7),2011-07-05T14:00:00Z,6,train,"[2, 0, 0, 0, 0, 1450, 0, 34, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 21, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 20, 5, 0]",637.000374236899,37,388.325180785555,52,160.917693861253,73,-43.5954551696777,10140.224609375,0.121823340654373,0.0100333885713057,297.900665283203,0.0268387860510422,0.0627244859933853,0.001409994301043,0.0229411143809556,0.0004483638583002,0.0161526817828416,0.0003118195313181,0.0822882130742073,0.0017531195753499,0.0275420844554901,0.0005226196469487,0.0159135460853576,0.0003447247258687,-0.0927044078707695,0.003790679730867,-0.0658718198537826,0.0020027477998991,-0.0427273884415626,0.0015175549660698,-0.155573084950447,0.0036575737752412,-0.0684229657053947,0.0012780609968546,-0.0452645942568779,0.001039122204996,37.7254676818848,0.0017651182656385,37.5813026428223,0.0039125878576169,37.6895294189453,0.0033617743881799,37.7299346923828,0.0008128908063684,37.5955276489258,0.0027525424957275,37.7149505615234,0.0037099924138797,14.2708425521851,1.83163709138569,14.2810831069946,1.89338571648849,962387.343396087,1466,4.30582956387661,5
